"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:33:56.196","-8,79","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.197","-13,02","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.198","-15,40","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.199","-17,11","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.200","-18,96","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.201","-22,00","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.202","-26,10","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.203","-30,46","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.204","-32,44","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.205","-35,21","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.206","-39,44","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.207","-42,74","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.208","-44,06","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.209","-46,57","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.210","-49,08","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.211","-53,31","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.212","-57,00","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.213","-58,85","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.214","-58,72","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.215","-56,21","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.216","-54,50","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.217","-50,93","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.218","-46,83","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.219","-42,61","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.220","-39,70","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.221","-37,72","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.222","-34,68","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.223","-30,06","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.224","-22,53","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.225","-20,81","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.226","-17,77","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.227","-13,02","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.228","-9,32","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.229","-5,75","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.230","-4,04","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.231","-1,53","0,00001","-10,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.232","2,96","0,00001","-4,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.233","6,00","0,00001","1,97","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.234","8,78","0,00001","5,57","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.235","12,34","0,00001","12,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.236","16,83","0,00001","15,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.237","19,34","0,00001","20,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.238","22,38","0,00001","23,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.239","23,04","0,00001","25,21","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.240","25,29","0,00001","28,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.241","30,04","0,00001","31,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.242","32,68","0,00001","35,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.243","35,59","0,00001","39,28","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.244","36,38","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.245","43,65","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.246","46,29","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.247","49,59","0,00001","59,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.248","50,38","0,00001","64,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.249","51,31","0,00001","69,73","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.250","57,25","0,00001","75,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.251","60,55","0,00001","81,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.252","62,80","0,00001","87,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.253","57,52","0,00001","69,73","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.254","52,50","0,00001","56,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.255","51,18","0,00001","45,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.256","46,16","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.257","42,19","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.258","37,31","0,00001","7,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.259","34,40","0,00001","0,66","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.260","32,15","0,00001","-2,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.261","29,51","0,00001","-5,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.262","26,21","0,00001","-9,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.263","21,32","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.264","17,76","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.265","15,78","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.266","9,96","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.267","5,34","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.268","1,51","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.269","-0,07","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.270","-2,58","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.271","-4,96","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.272","-8,92","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.273","-12,23","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.274","-13,81","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.275","-16,32","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.276","-18,17","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.277","-25,70","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.278","-27,81","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.279","-30,19","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.280","-31,91","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.281","-35,08","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.282","-39,17","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.283","-41,81","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.284","-43,66","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.285","-45,65","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.286","-48,95","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.287","-56,48","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.288","-58,06","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.289","-60,44","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.290","-59,51","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.291","-57,67","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.292","-55,16","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.293","-50,80","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.294","-47,36","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.295","-43,14","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.296","-41,02","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.297","-38,78","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.298","-31,12","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.299","-26,49","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.300","-23,72","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.301","-21,87","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.302","-18,17","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.303","-14,08","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.304","-9,72","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.305","-6,81","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.306","-5,23","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.307","-2,19","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.308","1,77","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.309","7,85","0,00001","3,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.310","8,78","0,00001","7,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.311","11,95","0,00001","10,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.312","15,78","0,00001","14,08","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.313","19,21","0,00001","18,99","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.314","21,19","0,00001","21,28","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.315","21,72","0,00001","23,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.316","25,15","0,00001","27,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.317","29,51","0,00001","30,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.318","32,68","0,00001","34,70","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.319","34,93","0,00001","41,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.320","38,10","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.321","43,78","0,00001","50,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.322","46,55","0,00001","54,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.323","48,40","0,00001","59,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.324","48,53","0,00001","63,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.325","51,44","0,00001","69,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.326","58,18","0,00001","74,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.327","60,69","0,00001","80,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.328","62,67","0,00001","87,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.329","57,12","0,00001","72,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.330","53,16","0,00001","46,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.331","49,72","0,00001","36,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.332","46,82","0,00001","27,50","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.333","42,06","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.334","37,97","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.335","35,72","0,00001","2,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.336","32,95","0,00001","-0,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.337","30,44","0,00001","-4,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.338","26,34","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.339","21,72","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.340","16,30","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.341","13,93","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.342","10,10","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.343","5,47","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.344","2,30","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.345","0,32","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.346","-1,53","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.347","-4,70","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.348","-8,92","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.349","-11,96","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.350","-13,28","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.351","-17,91","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.352","-22,00","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.353","-25,17","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.354","-26,36","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.355","-28,74","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.356","-31,25","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.357","-35,08","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.358","-38,64","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.359","-40,49","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.360","-43,27","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.361","-48,82","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.362","-52,91","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.363","-55,16","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.364","-57,53","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.365","-59,51","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.366","-60,57","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.367","-58,99","0,00001","-25,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.368","-55,95","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.369","-51,46","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.370","-47,63","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.371","-44,06","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.372","-39,44","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.373","-34,68","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.374","-31,12","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.375","-27,15","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.376","-25,17","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.377","-22,53","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.378","-18,30","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.379","-14,74","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.380","-10,51","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.381","-8,26","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.382","-2,06","0,00001","-8,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.383","1,38","0,00001","-4,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.384","5,21","0,00001","-0,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.385","6,79","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.386","8,25","0,00001","5,24","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.387","12,08","0,00001","8,84","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.388","14,98","0,00001","13,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.389","18,55","0,00001","17,68","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.390","19,87","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.391","21,19","0,00001","22,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.392","25,42","0,00001","26,19","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.393","32,15","0,00001","35,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.394","33,48","0,00001","38,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.395","34,14","0,00001","41,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.396","38,49","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.397","42,46","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.398","45,76","0,00001","54,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.399","46,95","0,00001","58,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.400","47,48","0,00001","63,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.401","51,70","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.402","57,25","0,00001","73,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.403","61,21","0,00001","85,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.404","56,72","0,00001","74,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.405","54,74","0,00001","60,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.406","54,35","0,00001","48,45","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.407","50,91","0,00001","38,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.408","47,08","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.409","42,19","0,00001","18,99","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.410","38,89","0,00001","10,48","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.411","37,31","0,00001","3,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.412","34,14","0,00001","1,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.413","31,23","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.414","22,38","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.415","20,40","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.416","17,36","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.417","14,59","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.418","10,36","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.419","6,27","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.420","3,76","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.421","0,85","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.422","-0,87","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.423","-4,57","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.424","-10,64","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.425","-12,89","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.426","-14,60","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.427","-17,51","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.428","-21,74","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.429","-24,51","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.430","-26,10","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.431","-27,95","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.432","-30,85","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.433","-34,95","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.434","-38,12","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.435","-41,95","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.436","-44,19","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.437","-48,55","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.438","-52,12","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.439","-54,10","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.440","-56,74","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.441","-58,85","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.442","-61,76","0,00001","-27,82","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.443","-59,78","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.444","-56,34","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.445","-48,02","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.446","-45,12","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.447","-43,27","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.448","-40,23","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.449","-35,47","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.450","-31,51","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.451","-28,21","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.452","-26,23","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.453","-23,32","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.454","-18,57","0,00001","-12,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.455","-14,74","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.456","-9,19","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.457","-6,68","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.458","-2,19","0,00001","-9,81","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.459","1,11","0,00001","-5,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.460","4,55","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.461","5,34","0,00001","-1,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.462","7,85","0,00001","3,28","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.463","11,81","0,00001","7,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.464","14,85","0,00001","13,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.465","18,02","0,00001","17,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.466","20,93","0,00001","22,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.467","25,55","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.468","28,32","0,00001","30,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.469","31,23","0,00001","35,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.470","32,02","0,00001","37,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.471","33,74","0,00001","41,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.472","38,89","0,00001","45,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.473","41,80","0,00001","49,10","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.474","44,97","0,00001","53,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.475","45,89","0,00001","57,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.476","46,95","0,00001","61,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.477","56,06","0,00001","71,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.478","59,23","0,00001","76,60","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.479","59,76","0,00001","82,82","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.480","57,25","0,00001","78,24","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.481","56,19","0,00001","62,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.482","54,87","0,00001","51,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.483","51,70","0,00001","40,27","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.484","47,61","0,00001","30,77","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.485","42,19","0,00001","21,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.486","39,82","0,00001","13,43","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.487","35,06","0,00001","3,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.488","31,63","0,00001","-2,61","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.489","26,87","0,00001","-7,85","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.490","22,91","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.491","21,46","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.492","18,55","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.493","15,38","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.494","10,76","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.495","6,79","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.496","5,08","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.497","2,04","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.498","-4,43","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.499","-8,00","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.500","-9,59","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.501","-12,09","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.502","-13,81","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:56.503","-17,38","0,00001","-20,62","0,00001","0,00","0,00001"
